filename;wer;ground_truth;truthReduced;hypothesis;hypothesisReduced;time;audio_length
2015-02-10-13-50-54;0.05405405405405406;Herr Präsident! Die Bilder der Überschwemmungen des vergangenen Sommers in Pakistan waren in der Tat schockierend, und die Europäische Union wollte Hilfsmaßnahmen umsetzen, um den Millionen Pakistanern zu helfen, deren Leben von dieser schrecklichen Katastrophe zerstört wurde.;herr praesident die bilder der ueberschwemmungen des vergangenen sommers in pakistan waren in der tat schockierend und die europaeische union wollte hilfsmassnahmen umsetzen um den 1000000 pakistanern zu helfen deren leben von dieser schrecklichen katastrophe zerstoert wurde;Herr Präsident Die Bilder der Überschwemmung des vergangenen Sommers in Parkastan waren in der Tat schockierend und die Europäische Union wollte Hilfsmaßnahmen umsetzen um den Millionen Pakistanern zu helfen deren Leben von dieser schrecklichen Katastrophe zerstört wurde ;herr praesident die bilder der ueberschwemmung des vergangenen sommers in parkastan waren in der tat schockierend und die europaeische union wollte hilfsmassnahmen umsetzen um den 1000000 pakistanern zu helfen deren leben von dieser schrecklichen katastrophe zerstoert wurde;3.636854410171509;18.57
2015-02-03-13-06-21;0.0;Wenn du was mit einem Mann hast, bringe ich dich um;wenn du was mit einem mann hast bringe ich dich um;Wenn du was mit einem Mann hast bringe ich dich um ;wenn du was mit einem mann hast bringe ich dich um;1.3065474033355713;4.47
2015-02-03-13-09-04;0.0;Diabetes kann auch noch mit 90 auftreten.;diabetes kann auch noch mit 90 auftreten;Diabetes kann auch noch mit neunzig auftreten ;diabetes kann auch noch mit 90 auftreten;1.1759750843048096;4.52
2015-02-03-13-18-32;0.15384615384615385;Auf der Suche nach Bildern für Göring reiste er häufig in die Niederlande .;auf der suche nach bildern fuer goering reiste er haeufig in die niederlande;Auf der Suche nach Bildern für Göhringen reiste er häufig in die niedereinander ;auf der suche nach bildern fuer goehringen reiste er haeufig in die niedereinander;1.516343593597412;6.05
2015-02-10-12-50-30;0.13333333333333333;"Am leichtesten zu erfassen ist das Eine in der Idee des Guten in Platons "" Politeia "" .";am leichtesten zu erfassen ist das eine in der idee des guten in platons politeia;Am leichtesten zu erfassen ist das eine in der Idee des guten Platons politia ;am leichtesten zu erfassen ist das eine in der idee des guten platons politia;1.8014395236968994;7.07
2015-02-10-14-25-03;0.2222222222222222;Irland ist gegen die Änderungsentschließung zu den Mindestanforderungen, da dadurch die irische Industrie und die kürzlich unternommenen Anstrengungen zur Erreichung des Status der aktuellen Richtlinie abgestraft würden.;irland ist gegen die aenderungsentschliessung zu den mindestanforderungen da dadurch die irische industrie und die kuerzlich unternommenen anstrengungen zur erreichung des status der aktuellen richtlinie abgestraft wuerden;Ihr Land ist gegen die Änderungsentschließung zu den Mindestanforderungen dadurch die irische Industrie und die kürzlich unternommenen Anstrengungen zur Erreichung des Statuts der aktuellen Richtlinien abgestrafft würden ;ihr land ist gegen die aenderungsentschliessung zu den mindestanforderungen dadurch die irische industrie und die kuerzlich unternommenen anstrengungen zur erreichung des statuts der aktuellen richtlinien abgestrafft wuerden;2.715153455734253;12.35
2015-01-27-14-40-05;0.0;Seit Wochen dürfen irreguläre bewaffnete Einheiten auf der Halbinsel Amok laufen ohne offensichtliche legale Befugnis;seit wochen duerfen irregulaere bewaffnete einheiten auf der halbinsel amok laufen ohne offensichtliche legale befugnis;Seit Wochen dürfen irreguläre bewaffnete Einheiten auf der Halbinsel Amok laufen ohne offensichtliche legale Befugnis ;seit wochen duerfen irregulaere bewaffnete einheiten auf der halbinsel amok laufen ohne offensichtliche legale befugnis;2.0469727516174316;8.55
2015-02-10-12-38-36;0.42857142857142855;Mich hat Reagan schon damals nicht überzeugt.;mich hat reagan schon damals nicht ueberzeugt;Michael Raggan schon damals nicht überzeugt ;michael raggan schon damals nicht ueberzeugt;1.2256073951721191;4.13
2015-02-10-12-46-18;0.0;2007 setzte das Team insgesamt acht Fahrer in der britischen Formel 3 ein .;2007 setzte das team insgesamt 8 fahrer in der britischen formel 3 ein;Zweitausendsieben setzte das Team insgesamt acht Fahrer in der britischen Formel drei ein ;2007 setzte das team insgesamt 8 fahrer in der britischen formel 3 ein;1.6806244850158691;6.839688
2015-02-09-12-46-41;0.2;Lungenkrebs in Nichtrauchern sollte daher als separate Gruppe betrachtet werden;lungenkrebs in nichtrauchern sollte daher als separate gruppe betrachtet werden;Num Krebs in Nichtrauchern sollte daher als separate Gruppe betrachtet werden ;num krebs in nichtrauchern sollte daher als separate gruppe betrachtet werden;2.29110050201416;6.199688
2015-01-27-12-44-35;0.23076923076923078;Der vorliegende Bericht gibt dazu die richtigen Anstöße, insbesondere in Richtung der Kommission.;der vorliegende bericht gibt dazu die richtigen anstoesse insbesondere in richtung der kommission;Der vorliegende Bericht gab dazu die richtige Anstöße insbesondere die Richtung der Kommission ;der vorliegende bericht gab dazu die richtige anstoesse insbesondere die richtung der kommission;1.6830174922943115;6.66
2015-02-03-13-18-05;0.16666666666666666;Für Flughäfen, die sich in Schließung befinden, gibt es eigentlich keine Entschädigungsregeln.;fuer flughaefen die sich in schliessung befinden gibt es eigentlich keine entschaedigungsregeln;Für Flughäfen die sich Entschließung befinden gibt es eigentlich keine Entschädigungsregeln ;fuer flughaefen die sich entschliessung befinden gibt es eigentlich keine entschaedigungsregeln;1.5993752479553223;6.329688
2015-02-03-12-12-31;0.1875;Zwei der drei Zisternen , die die Gärten bewässern , wurden zu Gunsten des Baus einer Straße zerstört .;2 der 3 zisternen die die gaerten bewaessern wurden zu gunsten des baus einer strasse zerstoert;Zwei der drei Zistern die die Gärten bewässern wurden zugunsten des Baus einer Straße zerstört ;2 der 3 zistern die die gaerten bewaessern wurden zugunsten des baus einer strasse zerstoert;1.6441280841827393;6.729688
2015-02-10-11-37-30;0.05263157894736842;Christian Neeb von der Zeitschrift GEE sieht das Spiel gar als gesellschaftskritisches Werk , das die Kapitalisierung und Verelendung behandelt .;christian neeb von der zeitschrift gee sieht das spiel gar als gesellschaftskritisches werk das die kapitalisierung und verelendung behandelt;Christian Neb von der Zeitschrift GEE sieht das Spiel gar als gesellschaftskritisches Werk das die Kapitalisierung und Verelendung behandelt ;christian neb von der zeitschrift gee sieht das spiel gar als gesellschaftskritisches werk das die kapitalisierung und verelendung behandelt;2.187577247619629;8.79
2015-02-09-12-00-49;0.0;Er hat kein Kind ausgelassen;er hat kein kind ausgelassen;Er hat kein Kind ausgelassen ;er hat kein kind ausgelassen;1.1573808193206787;3.389688
2015-01-28-11-51-00;0.06666666666666667;Ich habe seit zwei Jahren jeden Tag im Container Unterricht und es ist der Horror.;ich habe seit 2 jahren jeden tag im container unterricht und es ist der horror;Ich habe seit zwei Jahren jeden Tag im Container Unterricht und es ist der Hover ;ich habe seit 2 jahren jeden tag im container unterricht und es ist der hover;1.5025243759155273;6.239688
2015-02-10-11-49-46;0.23529411764705882;Ich verstehe die Gefühle und Sorgen, die von den von dieser Frage Betroffenen zum Ausdruck gebracht wurden.;ich verstehe die gefuehle und sorgen die von den von dieser frage betroffenen zum ausdruck gebracht wurden;Ich verschwiere die Gefühle und Sorgen die von den von dieser Fragebetroffenen zum Ausdruck gebracht werden ;ich verschwiere die gefuehle und sorgen die von den von dieser fragebetroffenen zum ausdruck gebracht werden;1.6066513061523438;6.07
2015-02-10-12-38-11;0.15151515151515152;Die Vertragsparteien des Übereinkommens nahmen die Änderungen des Übereinkommens über die künftige multilaterale Zusammenarbeit auf dem Gebiet der Fischerei im Nordwestatlantik auf den Jahrestagungen der NAFO in den Jahren 2007 und 2008 an.;die vertragsparteien des uebereinkommens nahmen die aenderungen des uebereinkommens ueber die kuenftige multilaterale zusammenarbeit auf dem gebiet der fischerei im nordwestatlantik auf den jahrestagungen der nafo in den jahren 2007 und 2008 an;Die Vertragsparteien des Übereinkommens nahmen die Änderungen des Übereinkommens über die künftige multiraterale Zusammenarbeit auf dem Gebiet Fischerei Nordwestatlantik auf den Jahrestagung der NAvO in den Jahren zweitausendsieben und zweitausendacht an ;die vertragsparteien des uebereinkommens nahmen die aenderungen des uebereinkommens ueber die kuenftige multiraterale zusammenarbeit auf dem gebiet fischerei nordwestatlantik auf den jahrestagung der navo in den jahren 2007 und 2008 an;3.43282151222229;16.2
2015-02-04-12-30-39;0.2608695652173913;"Schlechtes Management, ein betrugsanfälliges Rechnungsführungssystem, zahlreiche finanzielle Ungereimtheiten und vor allem ""kreative"" Haushaltsausgaben, unerlaubte Verwendung von Geldern und so weiter und so fort.";schlechtes management ein betrugsanfaelliges rechnungsfuehrungssystem zahlreiche finanzielle ungereimtheiten und vor allem kreative haushaltsausgaben unerlaubte verwendung von geldern und so weiter und so fort;Schlechtes Management ein betrugsanfälliges Rechnungsführungssystem zahlreiche finanzielle Ungeheimteilten und vor allem kreativer Hauttatsausgaben unerlaubte Verwendung von Geltern und so weiter und sofort ;schlechtes management ein betrugsanfaelliges rechnungsfuehrungssystem zahlreiche finanzielle ungeheimteilten und vor allem kreativer hauttatsausgaben unerlaubte verwendung von geltern und so weiter und sofort;2.6314618587493896;12.42
2015-02-10-13-42-32;0.0975609756097561;Ich denke, dass wir andere Arten von Mechanismen in Erwägung ziehen müssen, und obwohl Lagerbestände hierbei eine Rolle spielen können, müssen wir andere Arten von Lagerbeständen als Interventionsbestände auf dem Markt in Betracht ziehen, wie wir sie in der Vergangenheit hatten.;ich denke dass wir andere arten von mechanismen in erwaegung ziehen muessen und obwohl lagerbestaende hierbei eine rolle spielen koennen muessen wir andere arten von lagerbestaenden als interventionsbestaende auf dem markt in betracht ziehen wie wir sie in der vergangenheit hatten;Ich denke dass wir andere Arten von Mechanismen in Erwägung ziehen müssen und obwohl Lagerbestände herbei eine Rolle spielen können müssen wir andere Arten von Lagerbeständen als Intereventionsbestände auf den Markt in Betracht ziehen wie wer sie in der Vergangenheit hatten ;ich denke dass wir andere arten von mechanismen in erwaegung ziehen muessen und obwohl lagerbestaende herbei eine rolle spielen koennen muessen wir andere arten von lagerbestaenden als intereventionsbestaende auf den markt in betracht ziehen wie wer sie in der vergangenheit hatten;4.228803873062134;20.87
2015-02-10-12-35-38;0.11538461538461539;Es freut uns auch, dass Europol bei beiden Gemeinsamen Maßnahmen eine wichtige Rolle spielt. Das gilt insbesondere für die Entwicklung wirksamer Strategien zur Aufdeckung der Schmuggelrouten.;es freut uns auch dass europol bei beiden gemeinsamen massnahmen eine wichtige rolle spielt das gilt insbesondere fuer die entwicklung wirksamer strategien zur aufdeckung der schmuggelrouten;Es freut uns auch dass Europol bei beiden gemeinsamen Maßnahmen eine wichtige Rolle spielt das Geld insbesondere für die Entwicklung wirksamer Strategien zur Aufdeckung der Schmuggler hoten ;es freut uns auch dass europol bei beiden gemeinsamen massnahmen eine wichtige rolle spielt das geld insbesondere fuer die entwicklung wirksamer strategien zur aufdeckung der schmuggler hoten;2.4685025215148926;10.86
2015-02-03-12-04-15;0.0;Geschichte kann man nicht rückgängig machen;geschichte kann man nicht rueckgaengig machen;Geschichte kann man nicht rückgängig machen ;geschichte kann man nicht rueckgaengig machen;1.1725044250488281;3.6
2015-01-28-11-51-53;0.28125;Der Grenzsteuersatz steigt somit in dieser Zone je 1.000 € zusätzliches Einkommen um rund 0,46 Prozentpunkte . Über beide Progressionszonen betrachtet steigt der Grenzsteuersatz je 1.000 € zusätzliches Einkommen um rund 0,62 Prozentpunkte .;der grenzsteuersatz steigt somit in dieser zone je 1000 € zusaetzliches einkommen um rund 046 prozentpunkte ueber beide progressionszonen betrachtet steigt der grenzsteuersatz je 1000 € zusaetzliches einkommen um rund 062 prozentpunkte;Der Grenzsteuersatz steigt somit in dieser Zone je eintausend Euro Zusätzliches Einkommen um rund nur Komma vier sechs Prozentpunkte über beide Prokessionszonen betrachtet steigt der Kranksteuersatz je eintausend Euro zusätzliches Einkommen um rund zweiundsechzig Prozentpunkte ;der grenzsteuersatz steigt somit in dieser zone je 1000 euro zusaetzliches einkommen um rund nur komma 4 6 prozentpunkte ueber beide prokessionszonen betrachtet steigt der kranksteuersatz je 1000 euro zusaetzliches einkommen um rund 62 prozentpunkte;4.266183853149414;21.339688
2015-02-04-14-13-00;0.07142857142857142;An Bord der sterben etwa 3.000 Menschen , mit gehen 4.998 Soldaten und Besatzungsmitglieder unter .;an bord der sterben etwa 3000 menschen mit gehen 4998 soldaten und besatzungsmitglieder unter;An Bord der Sterben etwa dreitausend Menschen mit Gen viertausendneunhundertachtundneunzig Soldaten und Besatzungsmitglieder unter ;an bord der sterben etwa 3000 menschen mit gen 4998 soldaten und besatzungsmitglieder unter;2.090428113937378;9.05
2015-02-03-13-11-55;0.0967741935483871;Die Richtlinie gibt den Mitgliedstaaten eine Schutzklausel an die Hand und versetzt sie in die Lage, die Planung ihrer Gesundheitsversorgung und Infrastrukturen selbst zu steuern, gerade um den Medizintourismus zu verhindern.;die richtlinie gibt den mitgliedstaaten eine schutzklausel an die hand und versetzt sie in die lage die planung ihrer gesundheitsversorgung und infrastrukturen selbst zu steuern gerade um den medizintourismus zu verhindern;Die Richtlinie gibt den Mitgliedstaaten eine Schutzklausel an die Hand und versetzte in die Lage die Planung ihrer Gesundheitsvorsorgung und Infrastrukturen selbst zu steuern gerade um den Medizintourismus zu verhindern ;die richtlinie gibt den mitgliedstaaten eine schutzklausel an die hand und versetzte in die lage die planung ihrer gesundheitsvorsorgung und infrastrukturen selbst zu steuern gerade um den medizintourismus zu verhindern;2.694056510925293;13.79
2015-02-09-12-40-46;0.2222222222222222;Die Entwicklung des Kurzstreckenseeverkehrs wird durch verschiedene Engpässe behindert.;die entwicklung des kurzstreckenseeverkehrs wird durch verschiedene engpaesse behindert;Die Entwicklung des Kurzstrecken Sehverkehrs wird durch verschiedene Engpässe behindert ;die entwicklung des kurzstrecken sehverkehrs wird durch verschiedene engpaesse behindert;1.7184081077575684;6.239688
2015-02-10-14-14-10;0.0;Greenwald, ebenfalls nervös, fragte nach der Öffnungszeit des Restaurants.;greenwald ebenfalls nervoes fragte nach der oeffnungszeit des restaurants;Greenwald ebenfalls nervös fragte nach der Öffnungszeit des Restaurants ;greenwald ebenfalls nervoes fragte nach der oeffnungszeit des restaurants;2.003373861312866;11.44
2015-02-10-12-45-18;0.0;Die HRK hat die Chance verpasst, die Probleme aus eigener Kraft zu lösen.;die hrk hat die chance verpasst die probleme aus eigener kraft zu loesen;Die HRK hat die Chance verpasst die Probleme aus eigener Kraft zu lösen ;die hrk hat die chance verpasst die probleme aus eigener kraft zu loesen;1.6566410064697266;6.16
2015-02-10-13-40-42;0.1;Der Bau der neuen Halle ging auf einen gemeinsamen Beschluss des Turnvereins und des örtlichen Gesangsvereins vom Mai 1925 zurück .;der bau der neuen halle ging auf einen gemeinsamen beschluss des turnvereins und des oertlichen gesangsvereins vom mai 1925 zurueck;Der Bau der neuen Halle ging auf einen gemeinsamen Beschluss des Turnvereins und des örtlichen Gesangsvereins von Mai neunzehnhundertfünfundzwanzig zurück ;der bau der neuen halle ging auf einen gemeinsamen beschluss des turnvereins und des oertlichen gesangsvereins von mai neunzehnhundertfuenfundzwanzig zurueck;2.680812358856201;11.45
2015-02-10-14-28-17;0.2222222222222222;St. Gallen wurde im 7 . Jahrhundert gegründet und gilt heute als das kulturelle und wirtschaftliche Zentrum der Ostschweiz .;st gallen wurde im 7 jahrhundert gegruendet und gilt heute als das kulturelle und wirtschaftliche zentrum der ostschweiz;Santgallen wurde im siebten Jahrhundert gegründet und gilt heute als kulturelle und wirtschaftliches Zentrum der Ostschweiz ;santgallen wurde im 7 jahrhundert gegruendet und gilt heute als kulturelle und wirtschaftliches zentrum der ostschweiz;3.1786606311798096;8.7
2015-02-04-13-59-38;0.08333333333333333;Nahezu alle Ufergebiete des Flusses gehören den zentralen Handelsdistrikten der Stadt an .;nahezu alle ufergebiete des flusses gehoeren den zentralen handelsdistrikten der stadt an;Nahezu alle Ufergebiete des Flusses gehören den zentralen Handelsdestrikten der Stadt an ;nahezu alle ufergebiete des flusses gehoeren den zentralen handelsdestrikten der stadt an;1.7134277820587158;7.03
2015-02-10-12-40-36;0.0;Wir haben jedes iPad verkauft, das wir fertigen konnten;wir haben jedes ipad verkauft das wir fertigen konnten;Wir haben jedes iPad verkauft das wir fertigen konnten ;wir haben jedes ipad verkauft das wir fertigen konnten;1.3182430267333984;4.19
2015-01-27-12-43-48;0.0;Aus diesem Grund übernehmen wir heute hier diese Verantwortung.;aus diesem grund uebernehmen wir heute hier diese verantwortung;Aus diesem Grund übernehmen wir heute hier diese Verantwortung ;aus diesem grund uebernehmen wir heute hier diese verantwortung;1.3442766666412354;4.62
2015-02-10-11-50-33;0.0;Hierbei findet sicher der ein oder andere seinen ganz persönlichen Schatz;hierbei findet sicher der ein oder andere seinen ganz persoenlichen schatz;Hierbei findet sicher der ein oder andere seinen ganz persönlichen Schatz ;hierbei findet sicher der ein oder andere seinen ganz persoenlichen schatz;1.4258739948272705;4.76
2015-01-27-13-41-35;0.18181818181818182;Die Mitgliedstaaten stellen aufgrund verschiedener Klimabedingungen natürlich unterschiedliche Anforderungen an Bauprojekte.;die mitgliedstaaten stellen aufgrund verschiedener klimabedingungen natuerlich unterschiedliche anforderungen an bauprojekte;Die Mitgliedstaaten stören aufgrund verschiedener Klimabedingungen natürlich unterschiedliche Antwortungen an Bauprojekte ;die mitgliedstaaten stoeren aufgrund verschiedener klimabedingungen natuerlich unterschiedliche antwortungen an bauprojekte;1.9518485069274902;7.08
2015-02-10-11-48-24;0.125;Wende die Schusswaffe an, sonst entkommt er uns;wende die schusswaffe an sonst entkommt er uns;Wende die Schusswache an sonst entkommt er uns ;wende die schusswache an sonst entkommt er uns;1.1716506481170654;3.569688
2015-02-09-12-01-34;0.10526315789473684;Zunächst durften die Studenten das Semester fertigstudieren , später wurde die Regel dahingehend geändert , dass sie das Studienjahr abschließen durften .;zunaechst durften die studenten das semester fertigstudieren spaeter wurde die regel dahingehend geaendert dass sie das studienjahr abschliessen durften;Zunächst durften die Studenten das Semester fertig studieren später wurde die Regel dahingehend geändert dass sie das Studienjahr abschließen durften ;zunaechst durften die studenten das semester fertig studieren spaeter wurde die regel dahingehend geaendert dass sie das studienjahr abschliessen durften;2.1697194576263428;9.259688
2015-02-09-12-11-40;0.09090909090909091;Das böse Erwachen kommt für viele Unternehmer im Rahmen der Betriebsprüfung;das boese erwachen kommt fuer viele unternehmer im rahmen der betriebspruefung;Das böse Erwachung kommt für viele Unternehmer im Rahmen der Betriebsprüfung ;das boese erwachung kommt fuer viele unternehmer im rahmen der betriebspruefung;1.565323829650879;5.92
2015-02-04-14-01-59;0.10344827586206896;Ich unterstütze die Aussagen meines Kollegen Maaten zum Zugang zu Informationen sowie die Erklärung des Kommissionsmitglieds, es handele sich hier nicht um Werbung, sondern um den Zugang zu Information.;ich unterstuetze die aussagen meines kollegen maaten zum zugang zu informationen sowie die erklaerung des kommissionsmitglieds es handele sich hier nicht um werbung sondern um den zugang zu information;Ich unterstütze die Aussagen meines Kollegen Marten zum Zugang zu Informationen sowie die Erklärung des Kommissionsmitglieds Es handle sich hier nicht um Werbung sondern um den Zugang zu Informationen ;ich unterstuetze die aussagen meines kollegen marten zum zugang zu informationen sowie die erklaerung des kommissionsmitglieds es handle sich hier nicht um werbung sondern um den zugang zu informationen;2.7532341480255127;12.729688
2015-02-10-14-23-15;0.13043478260869565;Es war im Frühling, draußen stürmte es noch, ich war gerade umgezogen und wollte schauen, wen ich im Internet so kennen lernen könnte.;es war im fruehling draussen stuermte es noch ich war gerade umgezogen und wollte schauen wen ich im internet so kennen lernen koennte;Es war im Frühling draußen stimmt es noch Ich war gerade umgezogen und wollte schauen wen ich im Internet so kennenlernen könnte ;es war im fruehling draussen stimmt es noch ich war gerade umgezogen und wollte schauen wen ich im internet so kennenlernen koennte;2.2842893600463867;9.76
2015-02-03-12-04-06;0.5714285714285714;"Januar 2010 wurde Gamma Rays zehntes Studioalbum unter dem Titel "" To the Metal "" veröffentlicht .";januar 2010 wurde gamma rays 10 studioalbum unter dem titel to the metal veroeffentlicht;Januar zweitausendzehn wurde Gamerace zehnte Studie Album unter dem Titeltürgemetel veröffentlicht ;januar 2010 wurde gamerace 10 studie album unter dem titeltuergemetel veroeffentlicht;1.8138856887817383;7.129688
2015-02-04-14-01-40;0.06666666666666667;Diese wohlorganisierte Gegenreaktion , die den laufenden Betrieb wieder sicherstellte , führte zur Demoralisierung der streikenden Arbeiter .;diese wohlorganisierte gegenreaktion die den laufenden betrieb wieder sicherstellte fuehrte zur demoralisierung der streikenden arbeiter;Diese wohlorganisierte Gegenreaktion die auf den laufenden Betrieb wieder sicherstellte führte zur Demoralisierung der streikenden Arbeiter ;diese wohlorganisierte gegenreaktion die auf den laufenden betrieb wieder sicherstellte fuehrte zur demoralisierung der streikenden arbeiter;2.18316650390625;8.9
2015-02-10-11-31-32;0.0;Hier kann meines Erachtens für die Umwelt viel gewonnen werden.;hier kann meines erachtens fuer die umwelt viel gewonnen werden;Hier kann meines Erachtens für die Umwelt viel gewonnen werden ;hier kann meines erachtens fuer die umwelt viel gewonnen werden;1.3707194328308105;4.61
2015-01-27-13-47-14;0.14285714285714285;Die Regierungen sollen ausserdem die Verknüpfung von staatlichen mit kommunalen Netzwerken erleichtern und unterstützen.;die regierungen sollen ausserdem die verknuepfung von staatlichen mit kommunalen netzwerken erleichtern und unterstuetzen;Die Regierungen sollen außergeben die Verknüpfungen von staatlichen mit kommunalen Netzwerken erleichtern und unterstützen ;die regierungen sollen aussergeben die verknuepfungen von staatlichen mit kommunalen netzwerken erleichtern und unterstuetzen;1.9137523174285889;7.65
2015-02-03-12-11-59;0.29411764705882354;Aus Spendengeldern und einer Lotterie wurde die neue Pfarrkirche , der erste sakrale Eisenbetonbau der Diözese Rottenburg , erbaut .;aus spendengeldern und einer lotterie wurde die neue pfarrkirche der 1 sakrale eisenbetonbau der dioezese rottenburg erbaut;Aus Spendengeldern und einer Lotterie wurde die neue Fahrkirche der erste sekrale Eisenbetonbau der Diaszese Rothenburg gebaut ;aus spendengeldern und einer lotterie wurde die neue fahrkirche der 1 sekrale eisenbetonbau der diaszese rothenburg gebaut;2.5354745388031006;9.35
2015-02-09-12-43-41;0.18181818181818182;Wir fügen jedoch sogleich hinzu, wie sehr die Behörden zu verurteilen sind, welche die eigenen Mitbürger in ihrer äußersten Verzweiflung dazu treiben.;wir fuegen jedoch sogleich hinzu wie sehr die behoerden zu verurteilen sind welche die eigenen mitbuerger in ihrer aeussersten verzweiflung dazu treiben;Wir fügen jedoch zugleich hinzu wie sehr die Behörden zu verurteilen sind und welche die eigene Nötbörge in Ihrer äußersten Verzweiflung dazu treiben ;wir fuegen jedoch zugleich hinzu wie sehr die behoerden zu verurteilen sind und welche die eigene noetboerge in ihrer aeussersten verzweiflung dazu treiben;2.353412628173828;9.979688
2015-01-27-12-46-00;0.4;"So würde statt "" verkaufen "" auch "" anbieten "" ein sinnvolles Prädikat sein .";so wuerde statt verkaufen auch anbieten ein sinnvolles praedikat sein;So würde stattverkaufen auch anbieten ein sinnvolles Kreditkarten ;so wuerde stattverkaufen auch anbieten ein sinnvolles kreditkarten;1.298297643661499;4.68
2015-01-27-12-39-36;0.0;Silverstone ist einer meiner Lieblingsstrecken;silverstone ist einer meiner lieblingsstrecken;Silverstone ist einer meiner Lieblingsstrecken ;silverstone ist einer meiner lieblingsstrecken;1.2186553478240967;3.97
2015-02-03-13-00-39;0.0;Ich meine, die Straße sollte gebaut werden.;ich meine die strasse sollte gebaut werden;Ich meine die Straße sollte gebaut werden ;ich meine die strasse sollte gebaut werden;1.3243682384490967;3.899688
2015-02-09-12-45-13;0.05263157894736842;Anders als die materiale Implikation kann also die intuitionistische Implikation nicht über Negation und Konjunktion oder Disjunktion definiert werden .;anders als die materiale implikation kann also die intuitionistische implikation nicht ueber negation und konjunktion oder disjunktion definiert werden;Anders als die materiale Implikation kann also die institutionistische Implikation nicht über Negation und Konjunktion oder Disjunktion definiert werden ;anders als die materiale implikation kann also die institutionistische implikation nicht ueber negation und konjunktion oder disjunktion definiert werden;2.535065174102783;11.929688
2015-02-04-14-01-17;0.0;Da muss man sehr genau sein.;da muss man sehr genau sein;Da muss man sehr genau sein ;da muss man sehr genau sein;0.9273109436035156;3.07
2015-02-10-12-46-49;0.25;"Dies ist eine "" Liste der Städte in Serbien "" .";dies ist eine liste der staedte in serbien;Dies ist eine Liste der Städte in Serbien ;dies ist 1 der staedte in serbien;1.2929251194000244;4.48
2015-02-04-14-01-00;0.0;Unsere Länder stehen somit vor einer völlig neuen Herausforderung.;unsere laender stehen somit vor einer voellig neuen herausforderung;Unsere Länder stehen somit vor einer völlig neuen Herausforderung ;unsere laender stehen somit vor einer voellig neuen herausforderung;1.2289156913757324;4.629688
2015-01-27-14-39-55;0.1;Wie bei allen Vertretern dieser Gattung sind Federohren nicht ausgebildet .;wie bei allen vertretern dieser gattung sind federohren nicht ausgebildet;Wie bei allen Vertretern dieser Gattung sind Federoren nicht ausgebildet ;wie bei allen vertretern dieser gattung sind federoren nicht ausgebildet;1.9708967208862305;8.39
2015-02-03-12-16-59;0.0;Versöhnung und Ausgleich auch mit den Völkern im Osten;versoehnung und ausgleich auch mit den voelkern im osten;Versöhnung und Ausgleich auch mit den Völkern im Osten ;versoehnung und ausgleich auch mit den voelkern im osten;1.5561494827270508;4.08
2015-02-09-12-18-30;0.1111111111111111;Döbern erhielt mit Wirkung vom 3 . Oktober 1969 Stadtrecht .;doebern erhielt mit wirkung vom 3 oktober 1969 stadtrecht;Döbern erhielt mit Wirkung vom dritten Oktober neunzehnhundertneunundsechzig stattrecht ;doebern erhielt mit wirkung vom 3 oktober 1969 stattrecht;1.8273797035217285;6.939688
2015-01-27-13-49-51;0.34615384615384615;Danach wurde es an das Militär verpachtet , das aus dem Stift ein Pferdegestüt machte . 1816 wurde der Kreuzgang abgerissen , das Abbruchmaterial verwendete man für die Stallungen .;danach wurde es an das militaer verpachtet das aus dem stift ein pferdegestuet machte 1816 wurde der kreuzgang abgerissen das abbruchmaterial verwendete man fuer die stallungen;Danach wurde er es und das Milchherr verpachtet das auf dem Stift ein fertiges Stühl machte Achtzehn wurde der Kreuzgang abgerissen Das Abbruchmaterial verwendet man für die Standungen ;danach wurde er es und das milchherr verpachtet das auf dem stift ein fertiges stuehl machte 18 wurde der kreuzgang abgerissen das abbruchmaterial verwendet man fuer die standungen;2.717010736465454;12.26
2015-02-03-13-12-32;0.10714285714285714;In Russland war 1917 das zaristische Reich durch die Oktoberrevolution zerschlagen worden und das neu entstandene Russland erschien einigen chinesischen Intellektuellen auch als Vorbild für ein neues China .;in russland war 1917 das zaristische reich durch die oktoberrevolution zerschlagen worden und das neu entstandene russland erschien einigen chinesischen intellektuellen auch als vorbild fuer ein neues china;In Russland waren neunzehnhundertsiebzehn das taristische Reich durch die Oktoberrevolution zerschlagen worden und das neu entstandenen Russland erschien einigen chinesischen Intellektuellen auch als Vorbild für ein neues China ;in russland waren 1917 das taristische reich durch die oktoberrevolution zerschlagen worden und das neu entstandenen russland erschien einigen chinesischen intellektuellen auch als vorbild fuer ein neues china;2.857365131378174;13.55
2015-02-03-12-08-42;0.0;Wir bekommen von unseren Schülern hervorragende Rückmeldungen zum neuen Konzept.;wir bekommen von unseren schuelern hervorragende rueckmeldungen zum neuen konzept;Wir bekommen von unseren Schülern hervorragende Rückmeldungen zum neuen Konzept ;wir bekommen von unseren schuelern hervorragende rueckmeldungen zum neuen konzept;1.4836688041687012;5.11
