filename;wer;ground_truth;truthReduced;hypothesis;hypothesisReduced;time;audio_length
2015-01-27-14-43-52;0.0;Da dieser noch zu jung war , verfiel der Pick .;da dieser noch zu jung war verfiel der pick;Da dieser noch zu jung war, verfiel der Pick.;da dieser noch zu jung war verfiel der pick;1.400569200515747;5.1
2015-02-10-13-44-36;0.0;Theoretisch fallen diese Kraftfahrer zwar unter die Richtlinie, mangels deren Anwendung sieht die Praxis jedoch ganz anders aus.;theoretisch fallen diese kraftfahrer zwar unter die richtlinie mangels deren anwendung sieht die praxis jedoch ganz anders aus;Theoretisch fallen diese Kraftfahrer zwar unter die Richtlinie, mangels deren Anwendung sieht die Praxis jedoch ganz anders aus.;theoretisch fallen diese kraftfahrer zwar unter die richtlinie mangels deren anwendung sieht die praxis jedoch ganz anders aus;2.1363131999969482;9.35
2015-02-10-14-19-48;0.08571428571428572;In der Richtlinie wird diese Möglichkeit vorgesehen, aber man muss berücksichtigen, dass die Rechtsprechungsorgane diese Festlegung der Schadenersatzbeträge als Einmischung der Legislative in ihre Funktionen einzustufen pflegen, und deshalb muss auch dieser Punkt überprüft werden.;in der richtlinie wird diese moeglichkeit vorgesehen aber man muss beruecksichtigen dass die rechtsprechungsorgane diese festlegung der schadenersatzbetraege als einmischung der legislative in ihre funktionen einzustufen pflegen und deshalb muss auch dieser punkt ueberprueft werden;In der Richtlinie wird diese Möglichkeit vorgesehen, aber man muss berücksichtigen, dass die Rechtsprechungsorgane diese Festlegung der Schadensersatzbeträge als Einmischung der Legislative in ihrer Funktion einzustufen pflegen, und deshalb muss auch dieser Punkt überprüft werden.;in der richtlinie wird diese moeglichkeit vorgesehen aber man muss beruecksichtigen dass die rechtsprechungsorgane diese festlegung der schadensersatzbetraege als einmischung der legislative in ihrer funktion einzustufen pflegen und deshalb muss auch dieser punkt ueberprueft werden;4.404190540313721;16.28
2015-02-10-13-36-46;0.05;Zur Bergung wurde die Fundstelle allseitig freigelegt , mit einem untergeschobenen Brett gesichert und in einen Holzverschlag verpackt ins Museum transportiert .;zur bergung wurde die fundstelle allseitig freigelegt mit einem untergeschobenen brett gesichert und in einen holzverschlag verpackt ins museum transportiert;Zur Bergung wurde die Fundstelle allseitig freigelegt. Mit einem Untergeschobenen Brett gesichert und in einem Holzverschlag verpackt ins Museum transportiert.;zur bergung wurde die fundstelle allseitig freigelegt mit einem untergeschobenen brett gesichert und in einem holzverschlag verpackt ins museum transportiert;3.210573434829712;13.44
2015-02-10-14-15-34;0.0;Wir liegen Kopf an Kopf;wir liegen kopf an kopf;Wir liegen Kopf an Kopf.;wir liegen kopf an kopf;1.2316648960113525;4.44
2015-02-10-12-44-27;0.0;Er regiert geschützt durch einen eisernen Ring um ihn herum, aber die Menschen in Nigeria stehen nicht hinter ihm.;er regiert geschuetzt durch einen eisernen ring um ihn herum aber die menschen in nigeria stehen nicht hinter ihm;Er regiert, geschützt durch einen eisernen Ring um ihn herum. Aber die Menschen in Nigeria stehen nicht hinter ihm.;er regiert geschuetzt durch einen eisernen ring um ihn herum aber die menschen in nigeria stehen nicht hinter ihm;1.8300330638885498;7.09
2015-01-27-13-39-45;0.0;Wie ich mir das Glück vorstelle;wie ich mir das glueck vorstelle;Wie ich mir das Glück vorstelle.;wie ich mir das glueck vorstelle;1.1122691631317139;3.07
2015-02-03-13-03-39;0.0;Herr Präsident! Ich finde, wir sollten über diesen Bericht jetzt abstimmen.;herr praesident ich finde wir sollten ueber diesen bericht jetzt abstimmen;Herr Präsident, ich finde, wir sollten über diesen Bericht jetzt abstimmen.;herr praesident ich finde wir sollten ueber diesen bericht jetzt abstimmen;1.4656057357788086;4.809688
2015-01-27-14-41-46;0.030303030303030304;Einer der Redner, denen ich antworten möchte, ist noch hier, ein weiterer Abgeordneter, auf dessen Bemerkungen ich eingehen möchte, bezog sich wie eine ganze Reihe weiterer Kollegen auf die Beziehungen zu den USA.;einer der redner denen ich antworten moechte ist noch hier ein weiterer abgeordneter auf dessen bemerkungen ich eingehen moechte bezog sich wie eine ganze reihe weiterer kollegen auf die beziehungen zu den usa;Einer der Redner, den ich Antworten möchte, ist noch hier ein weiterer Abgeordneter, auf dessen Bemerkungen ich eingehen möchte, bezog sich wie eine ganze Reihe weiterer Kollegen auf die Beziehungen zu den USA.;einer der redner den ich antworten moechte ist noch hier ein weiterer abgeordneter auf dessen bemerkungen ich eingehen moechte bezog sich wie eine ganze reihe weiterer kollegen auf die beziehungen zu den usa;2.905839681625366;13.53
2015-02-09-12-04-01;0.0;Andere Staaten können dann für sie bestimmen und sie zur Umsetzung von Maßnahmen zwingen, die ihren eigenen nationalen Interessen zuwiderlaufen.;andere staaten koennen dann fuer sie bestimmen und sie zur umsetzung von massnahmen zwingen die ihren eigenen nationalen interessen zuwiderlaufen;Andere Staaten können dann für sie bestimmen und sie zur Umsetzung von Maßnahmen zwingen, die ihren eigenen nationalen Interessen zuwiderlaufen.;andere staaten koennen dann fuer sie bestimmen und sie zur umsetzung von massnahmen zwingen die ihren eigenen nationalen interessen zuwiderlaufen;2.2138726711273193;9.759688
2015-02-10-11-50-45;0.0;"So wurde bereits im Jahr 1786 ein Kapitel "" Zion "" der Maurer vom Königlichen Bogen in Hannover errichtet , im Jahr 1789 folgte ihm ein Kapitel "" Eintracht "" in Frankfurt am Main .";so wurde bereits im jahr 1786 ein kapitel zion der maurer vom koeniglichen bogen in hannover errichtet im jahr 1789 folgte ihm ein kapitel eintracht in frankfurt am main;So wurde bereits im Jahr 1786 ein Kapitel Zion der Maurer vom königlichen Bogen in Hannover errichtet. Im Jahr 1789 folgte ihm ein Kapitel Eintracht in Frankfurt am Main.;so wurde bereits im jahr 1786 ein kapitel zion der maurer vom koeniglichen bogen in hannover errichtet im jahr 1789 folgte ihm ein kapitel eintracht in frankfurt am main;3.7185049057006836;12.53
2015-01-27-13-48-11;0.26666666666666666;Es handelt sich bei den Kermis um strangförmige Torfmoosbulte , die entlang der Höhenlinien angeordnet sind .;es handelt sich bei den kermis um strangfoermige torfmoosbulte die entlang der hoehenlinien angeordnet sind;Es handelt sich bei den Kermes um Strahlenförmige Torfmoos, Bulcke, die entlang der Höhenlinien angeordnet sind.;es handelt sich bei den kermes um strahlenfoermige torfmoos bulcke die entlang der hoehenlinien angeordnet sind;2.476374626159668;8.63
2015-01-27-14-44-30;0.0;Manche kommen in eine Abwärtsspirale, obwohl die Zahlen gut aussehen;manche kommen in eine abwaertsspirale obwohl die zahlen gut aussehen;Manche kommen in eine Abwärtsspirale, obwohl die Zahlen gut aussehen.;manche kommen in eine abwaertsspirale obwohl die zahlen gut aussehen;1.604996681213379;6.35
2015-02-10-11-38-57;0.0;Im Optimalfall sollten alle Moleküle die annähernd gleiche Verweilzeit haben .;im optimalfall sollten alle molekuele die annaehernd gleiche verweilzeit haben;Im Optimalfall sollten alle Moleküle die annähernd gleiche Verweilzeit haben.;im optimalfall sollten alle molekuele die annaehernd gleiche verweilzeit haben;1.5018658638000488;5.44
2015-02-10-14-25-50;0.125;Offensichtlich haben die Bundesagentur für Arbeit und das Arbeitsministerium die denkbar restriktivste Form des Kataloges gewählt;offensichtlich haben die bundesagentur fuer arbeit und das arbeitsministerium die denkbar restriktivste form des kataloges gewaehlt;Offensichtlich haben die Bundesagentur für Arbeit und das Arbeitsministerium die denkbar restriktive Form des Katalogs gewählt.;offensichtlich haben die bundesagentur fuer arbeit und das arbeitsministerium die denkbar restriktive form des katalogs gewaehlt;2.6903810501098633;10.48
2015-02-03-12-16-13;0.0;Eine Besonderheit bei den Honigbienen ist , dass sie in der Hämolymphe als Energielieferant den Einfachzucker Glucose haben , wie auch die Säugetiere in ihrem Blut .;eine besonderheit bei den honigbienen ist dass sie in der haemolymphe als energielieferant den einfachzucker glucose haben wie auch die saeugetiere in ihrem blut;Eine Besonderheit bei den Honigbienen ist, dass sie in der Hämolymphe als Energielieferant den Einfachzucker Glucose haben, wie auch die Säugetiere in ihrem Blut.;eine besonderheit bei den honigbienen ist dass sie in der haemolymphe als energielieferant den einfachzucker glucose haben wie auch die saeugetiere in ihrem blut;2.6828486919403076;9.61
2015-01-27-12-39-36;0.0;Silverstone ist einer meiner Lieblingsstrecken;silverstone ist einer meiner lieblingsstrecken;Silverstone ist einer meiner Lieblingsstrecken.;silverstone ist einer meiner lieblingsstrecken;1.265312910079956;3.97
2015-02-09-12-11-40;0.0;Das böse Erwachen kommt für viele Unternehmer im Rahmen der Betriebsprüfung;das boese erwachen kommt fuer viele unternehmer im rahmen der betriebspruefung;Das böse Erwachen kommt für viele Unternehmer im Rahmen der Betriebsprüfung.;das boese erwachen kommt fuer viele unternehmer im rahmen der betriebspruefung;1.5854895114898682;5.92
2015-02-09-12-01-52;0.10526315789473684;Es liegt im Interesse beider Regionen, zusammenzuarbeiten, um eine effektivere und tiefgreifendere Integration unserer Netze und Energiemärkte zu erreichen.;es liegt im interesse beider regionen zusammenzuarbeiten um eine effektivere und tiefgreifendere integration unserer netze und energiemaerkte zu erreichen;Es liegt an dem Interesse beider Regionen, zusammenzuarbeiten, um eine effektivere und tiefgreifendere Integration unserer Netze und Energiemärkte zu erreichen.;es liegt an dem interesse beider regionen zusammenzuarbeiten um eine effektivere und tiefgreifendere integration unserer netze und energiemaerkte zu erreichen;3.4362986087799072;11.279688
2015-01-27-13-32-06;0.05;Ich möchte Sie bitten, wenn Sie dies nicht bereits getan haben, dem Präsidenten der Vereinigten Staaten, Herrn Bush, zu schreiben und ihn aufzufordern, die gegen Tim McVeigh, den rechtsextremen Terroristen und Bombenleger von Oklahoma, verhängte Todesstrafe in lebenslängliche Haft umzuwandeln.;ich moechte sie bitten wenn sie dies nicht bereits getan haben dem praesidenten der vereinigten staaten herrn bush zu schreiben und ihn aufzufordern die gegen tim mcveigh den rechtsextremen terroristen und bombenleger von oklahoma verhaengte todesstrafe in lebenslaengliche haft umzuwandeln;Ich möchte Sie bitten, wenn Sie dies nicht bereits getan haben, dem Präsidenten der Vereinigten Staaten, Herrn Busch, zu schreiben und ihn aufzufordern, die gegen Tim Mcvay, den rechtsextremen Terroristen und Bombenleger von Oklahoma, verhängte Todesstrafe in lebenslängliche Haft umzuwandeln.;ich moechte sie bitten wenn sie dies nicht bereits getan haben dem praesidenten der vereinigten staaten herrn busch zu schreiben und ihn aufzufordern die gegen tim mcvay den rechtsextremen terroristen und bombenleger von oklahoma verhaengte todesstrafe in lebenslaengliche haft umzuwandeln;4.8078389167785645;18.34
2015-02-10-13-53-15;0.058823529411764705;Durch die von ihm eingeschleppte Krebspest , gegen die er selbst immun ist , verdrängt er die ursprüngliche Krebsfauna .;durch die von ihm eingeschleppte krebspest gegen die er selbst immun ist verdraengt er die urspruengliche krebsfauna;Durch die von ihm eingeschleppte Krebspest. Gegen die er selbst immun ist, verdrängt er die ursprüngliche Krebsfragen.;durch die von ihm eingeschleppte krebspest gegen die er selbst immun ist verdraengt er die urspruengliche krebsfragen;2.5439352989196777;11.51
2015-02-09-12-42-36;0.0;Die Wut und der Stolz;die wut und der stolz;Die Wut und der Stolz.;die wut und der stolz;1.119401454925537;3.659688
2015-02-04-14-05-49;0.0;Netzwerk der Universitäten der europäischen Hauptstädte;netzwerk der universitaeten der europaeischen hauptstaedte;Netzwerk der Universitäten der europäischen Hauptstädte.;netzwerk der universitaeten der europaeischen hauptstaedte;1.370629072189331;4.6
2015-02-09-12-40-06;0.0;Die unheilvolle Unterscheidung von mordenden Terroristen und politischen Terroristen, bewaffneten Abteilungen und politischen Abteilungen macht die ganze Sache nur noch krimineller zum Nachteil des Gesetzes.;die unheilvolle unterscheidung von mordenden terroristen und politischen terroristen bewaffneten abteilungen und politischen abteilungen macht die ganze sache nur noch krimineller zum nachteil des gesetzes;Die unheilvolle Unterscheidung von mordenden Terroristen und politischen Terroristen, bewaffneten Abteilungen und politischen Abteilungen macht die ganze Sache nur noch Krimineller zum Nachteil des Gesetzes.;die unheilvolle unterscheidung von mordenden terroristen und politischen terroristen bewaffneten abteilungen und politischen abteilungen macht die ganze sache nur noch krimineller zum nachteil des gesetzes;3.1215171813964844;12.63
2015-01-27-13-44-31;0.0;Das ist sozialer Sprengstoff pur und kein Demokrat darf sich mit diesem Missstand abfinden.;das ist sozialer sprengstoff pur und kein demokrat darf sich mit diesem missstand abfinden;Das ist sozialer Sprengstoff pur, und kein Demokrat darf sich mit diesem Missstand abfinden.;das ist sozialer sprengstoff pur und kein demokrat darf sich mit diesem missstand abfinden;1.7016637325286865;6.62
2015-02-04-14-15-54;0.0;Zeus und andere tolle Typen;zeus und andere tolle typen;Zeus und andere tolle Typen.;zeus und andere tolle typen;0.9850103855133057;2.78
2015-01-28-11-52-41;0.0;Ich möchte jedoch auf einige konkrete an die Kommission gerichtete Empfehlungen eingehen.;ich moechte jedoch auf einige konkrete an die kommission gerichtete empfehlungen eingehen;Ich möchte jedoch auf einige konkrete, an die Kommission gerichtete Empfehlungen eingehen.;ich moechte jedoch auf einige konkrete an die kommission gerichtete empfehlungen eingehen;1.7445979118347168;6.099688
2015-02-10-11-31-39;0.0;Auf diese Weise wird die Bildung von Aktionspotentialen verhindert , eine Signalübermittlung in Nerven ist nicht mehr möglich .;auf diese weise wird die bildung von aktionspotentialen verhindert eine signaluebermittlung in nerven ist nicht mehr moeglich;Auf diese Weise wird die Bildung von Aktionspotentialen verhindert. Eine Signalübermittlung in Nerven ist nicht mehr möglich.;auf diese weise wird die bildung von aktionspotentialen verhindert eine signaluebermittlung in nerven ist nicht mehr moeglich;2.129934310913086;7.6
2015-02-10-11-47-46;0.09090909090909091;Die Pädagogik entdeckt zur Zeit die alte Erkenntnis neu, dass der Mensch mit allen Sinnen und nicht bloß mit dem Kopf lernt.;die paedagogik entdeckt zur zeit die alte erkenntnis neu dass der mensch mit allen sinnen und nicht bloss mit dem kopf lernt;Die Pädagogik entdeckt zurzeit die alte Erkenntnis neu, dass der Mensch mit allen Sinnen und nicht bloß mit dem Kopf lernt.;die paedagogik entdeckt zurzeit die alte erkenntnis neu dass der mensch mit allen sinnen und nicht bloss mit dem kopf lernt;1.8425383567810059;7.35
2015-02-10-12-41-55;0.0;Die Dividenden steigen, und die Proletarier fallen.;die dividenden steigen und die proletarier fallen;Die Dividenden steigen und die Proletarier fallen.;die dividenden steigen und die proletarier fallen;1.3047826290130615;4.18
2015-02-10-14-23-15;0.13043478260869565;Es war im Frühling, draußen stürmte es noch, ich war gerade umgezogen und wollte schauen, wen ich im Internet so kennen lernen könnte.;es war im fruehling draussen stuermte es noch ich war gerade umgezogen und wollte schauen wen ich im internet so kennen lernen koennte;Es war im Frühling, draußen stürmte es noch, ich war gerade umgezogen und wollte schauen, wenn ich im Internet so kennenlernen könnte.;es war im fruehling draussen stuermte es noch ich war gerade umgezogen und wollte schauen wenn ich im internet so kennenlernen koennte;2.8597586154937744;9.76
2015-01-27-13-39-50;0.034482758620689655;Zweitens wurde das Projekt in vielen Ländern als noch ein weiterer Versuch aufgefasst, ein Europa der zwei Geschwindigkeiten zu schaffen, dessen innerster Kern aus den wirtschaftlich wettbewerbsfähigsten Ländern besteht.;zweitens wurde das projekt in vielen laendern als noch ein weiterer versuch aufgefasst ein europa der 2 geschwindigkeiten zu schaffen dessen innerster kern aus den wirtschaftlich wettbewerbsfaehigsten laendern besteht;Zweitens wurde das Projekt in vielen Ländern als noch ein weiterer Versuch aufgefasst, ein Europa der 2 Geschwindigkeiten zu schaffen, dessen innerer Kern aus den wirtschaftlich wettbewerbsfähigsten Ländern besteht.;zweitens wurde das projekt in vielen laendern als noch ein weiterer versuch aufgefasst ein europa der 2 geschwindigkeiten zu schaffen dessen innerer kern aus den wirtschaftlich wettbewerbsfaehigsten laendern besteht;3.2052602767944336;11.92
2015-02-10-13-52-56;0.06666666666666667;Wenn wir im Bereich des Strafrechts einige, wenn auch beschränkte, Befugnisse erhalten sollen, dann sollten sich diese an grundsätzlichen und essenziellen Regelungen orientieren, die die Menschenrechte für unsere Bürger garantieren.;wenn wir im bereich des strafrechts einige wenn auch beschraenkte befugnisse erhalten sollen dann sollten sich diese an grundsaetzlichen und essenziellen regelungen orientieren die die menschenrechte fuer unsere buerger garantieren;Wenn wir im Bereich des Strafrechts einige. Wenn auch beschränkte bitte Befugnisse erhalten sollen, dann sollten sich diese an grundsätzlichen und essentiellen Regelungen orientieren, die die Menschenrechte für unsere Bürger garantieren.;wenn wir im bereich des strafrechts einige wenn auch beschraenkte bitte befugnisse erhalten sollen dann sollten sich diese an grundsaetzlichen und essentiellen regelungen orientieren die die menschenrechte fuer unsere buerger garantieren;3.502365827560425;17.25
2015-02-03-13-05-41;0.0;Die Haushaltsstrategie reicht nicht aus, um den Schuldenstand zu senken.;die haushaltsstrategie reicht nicht aus um den schuldenstand zu senken;Die Haushaltsstrategie reicht nicht aus, um den Schuldenstand zu senken.;die haushaltsstrategie reicht nicht aus um den schuldenstand zu senken;1.4285261631011963;5.15
2015-02-10-14-22-11;0.0625;Ohne substanzielle Verbesserung der Situation dürfen keinerlei Zusagen im Rahmen des 9. Europäischen Entwicklungsfonds gemacht werden.;ohne substanzielle verbesserung der situation duerfen keinerlei zusagen im rahmen des 9 europaeischen entwicklungsfonds gemacht werden;Ohne substanzielle Verbesserungen der Situation dürfen keinerlei Zusagen im Rahmen des neunten Europäischen Entwicklungsfonds gemacht werden.;ohne substanzielle verbesserungen der situation duerfen keinerlei zusagen im rahmen des 9 europaeischen entwicklungsfonds gemacht werden;2.81683087348938;10.42
2015-02-10-12-44-51;0.0;Wünsch dir was, dann kriegst du das;wuensch dir was dann kriegst du das;Wünsch dir was, dann kriegst du das.;wuensch dir was dann kriegst du das;1.1631841659545898;2.99
2015-02-04-14-03-38;0.0;Der jüngere Zweig der Familie verlegte seinen Hauptsitz nach Lorch am Rhein , wo das Geschlecht 1505 im Mannesstamm ausstarb .;der juengere zweig der familie verlegte seinen hauptsitz nach lorch am rhein wo das geschlecht 1505 im mannesstamm ausstarb;Der jüngere Zweig der Familie verlegte seinen Hauptsitz nach Lorch am Rhein, wo das Geschlecht 1505 im Mannesstamm ausstarb.;der juengere zweig der familie verlegte seinen hauptsitz nach lorch am rhein wo das geschlecht 1505 im mannesstamm ausstarb;2.2874956130981445;10.38
2015-02-09-12-02-06;0.125;Beide Tore für die unterlegene Mannschaft erzielte Marques .;beide tore fuer die unterlegene mannschaft erzielte marques;Beide Tore für die untergehen unterlegene Mannschaft erzielte Marques.;beide tore fuer die untergehen unterlegene mannschaft erzielte marques;1.7180161476135254;6.929688
2015-01-27-13-49-27;0.0;Männer sind nicht immer Soldaten, Soldaten aber immer Männer;maenner sind nicht immer soldaten soldaten aber immer maenner;Männer sind nicht immer Soldaten, Soldaten aber immer Männer.;maenner sind nicht immer soldaten soldaten aber immer maenner;1.5340449810028076;4.72
2015-02-03-13-07-26;0.0;Das Thema dieses Berichts ist sensibel und umstritten, wie man aus den Schwierigkeiten erkennen konnte, mit denen die Kommission konfrontiert wurde, seitdem sie seit 2008 versucht, eine Einigung mit dem Rat über die Zukunft dieser Maßnahmen zu erreichen.;das thema dieses berichts ist sensibel und umstritten wie man aus den schwierigkeiten erkennen konnte mit denen die kommission konfrontiert wurde seitdem sie seit 2008 versucht eine einigung mit dem rat ueber die zukunft dieser massnahmen zu erreichen;Das Thema dieses Berichts ist sensibel und umstritten, wie man aus den Schwierigkeiten erkennen konnte, mit denen die Kommission konfrontiert wurde, seitdem sie seit 2008 versucht, eine Einigung mit dem Rat über die Zukunft dieser Maßnahmen zu erreichen.;das thema dieses berichts ist sensibel und umstritten wie man aus den schwierigkeiten erkennen konnte mit denen die kommission konfrontiert wurde seitdem sie seit 2008 versucht eine einigung mit dem rat ueber die zukunft dieser massnahmen zu erreichen;3.626089334487915;14.79
2015-02-04-13-58-34;0.0;Wie sich hier gezeigt hat, herrscht unter den Beamten eine besondere Haltung vor.;wie sich hier gezeigt hat herrscht unter den beamten eine besondere haltung vor;Wie sich hier gezeigt hat, herrscht unter den Beamten eine besondere Haltung vor.;wie sich hier gezeigt hat herrscht unter den beamten eine besondere haltung vor;1.470848560333252;5.1
2015-01-27-13-47-14;0.14285714285714285;Die Regierungen sollen ausserdem die Verknüpfung von staatlichen mit kommunalen Netzwerken erleichtern und unterstützen.;die regierungen sollen ausserdem die verknuepfung von staatlichen mit kommunalen netzwerken erleichtern und unterstuetzen;Die Regierungen sollen außerdem die Verknüpfungen von staatlichen und mit kommunalen Netzwerken erleichtern und unterstützen.;die regierungen sollen ausserdem die verknuepfungen von staatlichen und mit kommunalen netzwerken erleichtern und unterstuetzen;1.858436107635498;7.65
2015-01-27-13-44-39;0.0;Jetzt muss das gesamte Parlament der Wissenschaft, der Medizin und der Wirtschaft in den Mitgliedstaaten der Union den Weg in die Zukunft der biotechnologischen Revolution weisen.;jetzt muss das gesamte parlament der wissenschaft der medizin und der wirtschaft in den mitgliedstaaten der union den weg in die zukunft der biotechnologischen revolution weisen;Jetzt muss das gesamte Parlament der Wissenschaft, der Medizin und der Wirtschaft in den Mitgliedstaaten der Union den Weg in die Zukunft der biotechnologischen Revolution weisen.;jetzt muss das gesamte parlament der wissenschaft der medizin und der wirtschaft in den mitgliedstaaten der union den weg in die zukunft der biotechnologischen revolution weisen;3.12581205368042;10.99
2015-01-27-13-36-44;0.041666666666666664;Erstmals seit ihrer Premierensaison hatte die Oberliga wieder die Ursprungsgröße von 14 Mannschaften , nachdem in der Vorsaison den drei Absteigern nur zwei Aufsteiger folgten .;erstmals seit ihrer premierensaison hatte die oberliga wieder die ursprungsgroesse von 14 mannschaften nachdem in der vorsaison den 3 absteigern nur 2 aufsteiger folgten;Erstmals seit ihrer Premierensaison hat die Oberliga wieder die Ursprungsgröße von 14 Mannschaften. Nachdem in der Vorsaison den 3 Absteigern nur 2 Aufsteiger folgten.;erstmals seit ihrer premierensaison hat die oberliga wieder die ursprungsgroesse von 14 mannschaften nachdem in der vorsaison den 3 absteigern nur 2 aufsteiger folgten;2.8797571659088135;10.95
2015-02-03-12-12-22;0.0;Allerdings waren wir Christdemokraten gegen Regulierungen zu natürlichen optischen Strahlungen wie dem Sonnenlicht.;allerdings waren wir christdemokraten gegen regulierungen zu natuerlichen optischen strahlungen wie dem sonnenlicht;Allerdings waren wir Christdemokraten gegen Regulierungen zu natürlichen optischen Strahlungen wie dem Sonnenlicht.;allerdings waren wir christdemokraten gegen regulierungen zu natuerlichen optischen strahlungen wie dem sonnenlicht;1.7017173767089844;7.02
2015-02-03-13-12-17;0.0;Ein Anrufer zeigte sich besorgt um eine Taube, die weder frisst noch trinkt.;ein anrufer zeigte sich besorgt um eine taube die weder frisst noch trinkt;Ein Anrufer zeigte sich besorgt um eine Taube, die weder frisst noch trinkt.;ein anrufer zeigte sich besorgt um eine taube die weder frisst noch trinkt;1.5526692867279053;5.719688
2015-02-10-11-44-08;0.0;Nur dann , wenn die Räumung nicht mehr möglich sei , sollten die Häftlinge getötet werden , damit die Zivilbevölkerung vor Ausschreitungen geschützt werde .;nur dann wenn die raeumung nicht mehr moeglich sei sollten die haeftlinge getoetet werden damit die zivilbevoelkerung vor ausschreitungen geschuetzt werde;Nur dann, wenn die Räumung nicht mehr möglich sei, sollten die Häftlinge getötet werden, damit die Zivilbevölkerung vor Ausschreitungen geschützt werde.;nur dann wenn die raeumung nicht mehr moeglich sei sollten die haeftlinge getoetet werden damit die zivilbevoelkerung vor ausschreitungen geschuetzt werde;2.424447774887085;8.09
2015-01-27-13-41-44;0.14285714285714285;Einzige Vorkriegsorganisation die dem WGB beigetreten ist .;einzige vorkriegsorganisation die dem wgb beigetreten ist;Einzige Volksorganisation, die dem WGB beigetreten ist.;einzige volksorganisation die dem wgb beigetreten ist;1.733285665512085;5.4
2015-02-09-12-15-37;0.16666666666666666;Es gibt für alles ein App;es gibt fuer alles ein app;Es gibt für alles eine App.;es gibt fuer alles eine app;1.0304560661315918;3.049688
2015-01-27-13-32-45;0.03571428571428571;Der Gemeinschaftsgedanke wurde jedoch in Paris bereits im Jahr 1950 geboren, als das weit entfernte Ziel der Europäischen Föderation oder der Vereinigten Staaten von Europa erstmals umrissen wurde.;der gemeinschaftsgedanke wurde jedoch in paris bereits im jahr 1950 geboren als das weit entfernte ziel der europaeischen foederation oder der vereinigten staaten von europa erstmals umrissen wurde;Der Gemeinschaftsgedanke wurde jedoch in Paris bereits im Jahre 1950 geboren, als das weit entfernte Ziel der Europäischen Föderation oder der Vereinigten Staaten von Europa erstmals umrissen wurde.;der gemeinschaftsgedanke wurde jedoch in paris bereits im jahre 1950 geboren als das weit entfernte ziel der europaeischen foederation oder der vereinigten staaten von europa erstmals umrissen wurde;2.876275062561035;13.41
2015-02-10-14-30-33;0.25;Der Ragtime ging schließlich ab ca . 1916 im Blues und Jazz auf .;der ragtime ging schliesslich ab ca 1916 im blues und jazz auf;Rack Time ging schließlich ab circa 1916 im Blues und Jazz auf.;rack time ging schliesslich ab circa 1916 im blues und jazz auf;2.543951988220215;9.22
2015-02-10-14-32-59;0.0;Erfolge der Grundschule und die Professionalität der Lehrerinnen und Lehrer;erfolge der grundschule und die professionalitaet der lehrerinnen und lehrer;Erfolge der Grundschule und die Professionalität der Lehrerinnen und Lehrer.;erfolge der grundschule und die professionalitaet der lehrerinnen und lehrer;1.8325603008270264;6.63
2015-02-09-12-09-48;0.0;Natürlich ist das etwas, auf das wir wieder zurückkommen.;natuerlich ist das etwas auf das wir wieder zurueckkommen;Natürlich ist das etwas auf das wir wieder zurückkommen.;natuerlich ist das etwas auf das wir wieder zurueckkommen;1.2335426807403564;4.44
2015-02-10-13-36-19;0.0;Unser Grundgesetz kennt kein Moratorium.;unser grundgesetz kennt kein moratorium;Unser Grundgesetz kennt kein Moratorium.;unser grundgesetz kennt kein moratorium;1.3660438060760498;5.22
2015-02-10-12-44-36;0.2857142857142857;Um einen Halbkugelerder ergeben sich konzentrische Äquipotentiallinien .;um einen halbkugelerder ergeben sich konzentrische aequipotentiallinien;Um einen Halbkugel Erde ergeben sich konzentrische Äquipotentiallinien.;um einen halbkugel erde ergeben sich konzentrische aequipotentiallinien;1.9686625003814697;6.54
2015-02-09-12-08-05;0.0;Wenn ein Delegierter sich zu Wort meldet, ist man die einzige, die ihn versteht und seine Aussage in eine andere Sprache übersetzen kann;wenn ein delegierter sich zu wort meldet ist man die einzige die ihn versteht und seine aussage in eine andere sprache uebersetzen kann;Wenn ein Delegierter sich zu Wort meldet, ist man die einzige, die ihn versteht und seine Aussage in eine andere Sprache übersetzen kann.;wenn ein delegierter sich zu wort meldet ist man die einzige die ihn versteht und seine aussage in eine andere sprache uebersetzen kann;2.452432870864868;9.089688
2015-01-27-14-36-13;0.045454545454545456;Es war bekannt , dass Ursula Brandmüller einige Jahre bei Rabus als Dienstmagd gearbeitet und Michael Rabus mit ihr ein Verhältnis gepflegt hatte .;es war bekannt dass ursula brandmueller einige jahre bei rabus als dienstmagd gearbeitet und michael rabus mit ihr ein verhaeltnis gepflegt hatte;Es war bekannt, dass Ursula Brandmüller einige Jahre bei Rabus als Dienstmarkt gearbeitet und Michael Rabus mit ihr ein Verhältnis gepflegt hatte.;es war bekannt dass ursula brandmueller einige jahre bei rabus als dienstmarkt gearbeitet und michael rabus mit ihr ein verhaeltnis gepflegt hatte;2.3536417484283447;10.56
2015-02-10-12-43-55;0.0;Die Schwächsten trifft es zuerst;die schwaechsten trifft es zuerst;Die Schwächsten trifft es zuerst.;die schwaechsten trifft es zuerst;0.9556403160095215;2.82
